date_time,Netflix,Twitter,DailyMotion,Google,Deezer
2019-04-14 22:36:00,2206416869.192098,346983455.3735393,112911759.46117532,1012794417.2365345,208231596.5328928
2019-04-14 22:42:00,2291128345.9940305,408831320.8554168,8119921.191787923,775711378.623128,182190432.30211696
2019-04-14 22:48:00,2497398988.717337,356989429.3268576,159291010.149669,1006394205.6251783,191669232.85474384
2019-04-14 22:54:00,1716256154.8715653,539166754.5847589,265653664.45296964,809725278.6746373,214041280.87914196
2019-04-14 23:00:00,1756209642.7686176,475602900.74693185,132697613.85686173,631628785.3467981,287731057.17105764
2019-04-14 23:06:00,2401242154.7717104,333491759.83520865,137562236.17239952,367582386.9296111,407885542.77658087
2019-04-14 23:12:00,2070225314.6121647,395969472.63731897,165829190.98868087,766922556.0971274,230661424.55103916
2019-04-14 23:18:00,1970261997.618116,398612094.0787044,204304605.75019076,617963880.4796383,132772127.98228858
2019-04-14 23:24:00,1196491691.9142213,378630572.85071677,156168431.1673297,734878091.3240715,153628740.40679154
2019-04-14 23:30:00,1518259408.675519,338532089.2870361,291936439.1165405,654894472.4820375,192576625.63223952
2019-04-14 23:36:00,1362822338.78344,375258249.97228914,299049364.51881003,595462355.885168,191335573.69582212
2019-04-14 23:42:00,1003822574.7585416,342262042.94380647,412636478.277724,477581957.57244736,262149890.89402077
2019-04-14 23:48:00,1145542672.874508,377879565.9949303,354029068.3221382,294476635.3994329,268584863.31754875
2019-04-14 23:54:00,685523320.4416676,201523828.49118572,102783234.46527644,370299896.8618704,181626548.51798818
2019-04-15 01:00:00,521864457.9342007,226808299.17042175,54918998.48179474,142155601.63683337,135208070.04143947
2019-04-15 01:06:00,822870391.6906374,214488050.51318932,161218753.5293468,207585078.77930048,11039797.922022464
2019-04-15 01:12:00,363459296.4895861,227515098.57039112,121575841.81328978,166266081.4169969,2240343.350427355
2019-04-15 01:18:00,541654657.2778676,142330133.30033565,89303225.87805507,122229940.44595739,6227646.010900833
2019-04-15 01:24:00,463491991.64149785,220234509.1229691,105811483.92985432,299768562.05573773,20834288.505424872
2019-04-15 01:30:00,456852814.92134666,173127189.65167564,97326225.33353862,310781826.1568643,2370993.265301303
2019-04-15 01:36:00,478832776.9552542,119364971.44651972,48046649.0403252,174695827.2577843,42542780.97524571
2019-04-15 01:42:00,397407434.24635696,84051916.73308107,73872992.77025652,62213998.65192789,14152614.113153853
2019-04-15 01:48:00,424123267.7262407,86674150.29015408,205083744.06054997,80263771.37281132,15325696.811673004
2019-04-15 01:54:00,441895451.121013,123438078.54618736,34843998.94048853,587961059.0594058,8506956.914684113
2019-04-15 02:00:00,215566567.33062252,158449092.52363908,26602845.48978265,81794333.30509529,62444740.63331234
2019-04-15 02:06:00,561560286.2909915,135864416.01005936,110831254.37897232,75491987.35056186,33526308.01976689
2019-04-15 02:12:00,386616221.36731535,86437378.11564396,66071558.19643459,98088964.259106,11101282.099285396
2019-04-15 02:18:00,324163287.10884213,85219283.95210028,63783382.875,83559317.91005147,12445367.268040847
2019-04-15 02:24:00,329486392.9782505,64440668.00864158,95664277.42310584,166103627.20215005,40136078.0958706
2019-04-15 02:30:00,372032916.1446639,34049141.38743088,85976804.10131082,1402208430.5133603,299.67100263776865
2019-04-15 02:36:00,305487205.4858643,140625967.1032841,153562658.581876,229645165.70582098,3120371.6273725037
2019-04-15 02:42:00,240140425.2405761,75089060.97557329,30553781.07865565,50486889.90393211,5722715.610406802
2019-04-15 02:48:00,148345101.9488647,110208627.52272351,50239099.85778581,66417176.730014965,2995449.0567919244
2019-04-15 02:54:00,271683020.47456414,117304785.992514,455178673.6267526,64597261.45880222,2995449.0567919244
2019-04-15 03:00:00,132519773.913201,67082392.63500109,513233572.2544746,51681878.19754412,268182.5031770468
2019-04-15 03:06:00,216264104.03856108,61238653.43828003,486182935.19662094,26670008.117302828,92067.98087995092
2019-04-15 03:12:00,128085834.29080032,97035680.09199244,496040334.6806588,43652141.152085274,17925211.2734375
