date_time,Google,Twitter,Netflix,DailyMotion,Deezer
2019-05-06 06:06:00,892469494.2288486,125991843.04025178,352891764.7586221,246947605.1060265,151166176.19475976
2019-05-06 06:12:00,944380171.4862303,136538627.84734702,1276737709.5380778,157793663.89542958,335626433.0875847
2019-05-06 06:18:00,1089928477.6725962,132853974.60643488,1695562336.5556765,140006189.94176328,345168795.60171145
2019-05-06 06:24:00,855820933.5198399,184166596.76380292,825801872.5110371,314165094.43190247,536646917.93575263
2019-05-06 06:30:00,765680776.5826741,291077390.46902317,643338597.9667758,349555862.8533198,471696481.319056
2019-05-06 06:36:00,578636861.7768179,236933517.5359406,3078562149.4629803,370660397.1139363,563485377.898731
2019-05-06 06:42:00,944604635.4047371,302076290.68094504,1697011979.2267926,386559355.76432514,653839037.9139193
2019-05-06 06:48:00,1319859527.498152,337024714.08829904,863888410.8830483,232192152.39169404,505780359.3347564
2019-05-06 06:54:00,1011215374.8912134,241189247.41061583,1018004314.017692,309759581.3334117,1132521422.368954
2019-05-06 07:00:00,1467129208.138499,321650626.3149369,697662947.811543,468839232.5697166,1342681158.9239047
2019-05-06 07:06:00,1324204827.854291,387560293.3014813,954962878.2342367,383182184.33257854,1177922880.205853
2019-05-06 07:12:00,1806214737.8935132,452935257.6562812,955524416.3947439,777141909.6237332,1945919419.9895015
2019-05-06 07:18:00,1154142977.3609917,450656716.0563697,1130500749.7303805,475857132.8512797,1667992899.8679893
2019-05-06 07:24:00,1945526489.4529977,400985762.4249936,1130481748.5811124,625114300.5821357,1489742193.1102061
2019-05-06 07:30:00,2196144379.249476,675263519.9076595,1444097316.944099,807165604.907671,1962965314.7401767
2019-05-06 07:36:00,1840380625.9441948,636234520.0743492,1664766099.4636607,471760024.7868744,1998241686.9909704
2019-05-06 07:42:00,2139524886.2674494,773835325.9287728,1342146354.6664176,475484154.49845684,2355209642.2844763
2019-05-06 07:48:00,2019829853.8305655,734422342.232729,1893993213.084161,506560631.59146386,2593816051.1561804
2019-05-06 07:54:00,3025349323.8076935,531643825.57528687,2097788508.421002,455576417.74240416,2625634471.5136447
2019-05-06 08:00:00,2956175220.071851,860236933.6296804,1971756907.1366704,844513128.1536515,3016318981.1227
2019-05-06 08:06:00,3580687586.666488,669122562.3012488,1997362839.9583237,793493744.5540763,3596340264.654303
2019-05-06 08:12:00,2761021287.750166,707093394.3680326,1739566934.9454465,562225586.7942772,2960148056.4583716
2019-05-06 08:18:00,2859862003.0402527,831831205.9223564,1873581045.96966,934226911.7939328,2720706799.180995
2019-05-06 08:24:00,3188006180.0357113,831848403.8331519,1498363570.2984393,731448406.8420602,3675687605.583661
2019-05-06 08:30:00,2643655388.688326,898736185.8565564,2321205066.978589,509619938.71694255,4563695114.036446
2019-05-06 08:36:00,3411188871.1109495,886325906.7744181,2075532285.371008,619780180.9375821,3073663936.089744
2019-05-06 08:42:00,3768553624.18221,777319782.1055883,1814200000.5550718,814218161.4295213,3396213647.801759
2019-05-06 08:48:00,3159370753.1426697,801840685.312536,2299765607.994595,765197348.4618003,3014106905.6901045
2019-05-06 08:54:00,3191112355.7740855,868209417.3502433,1490222546.8281395,655162101.0722742,2853136601.280639
2019-05-06 09:00:00,2760851521.346576,878196282.8323648,2464776108.301034,557242290.6316503,2869833843.027273
2019-05-06 09:06:00,2875456402.3486795,869748179.4171687,2550146543.101953,563410716.6038773,2068942716.6374547
2019-05-06 09:12:00,5921128830.599661,851079662.7512554,2905335075.4116716,365461244.86014646,1606175969.407982
2019-05-06 09:18:00,3607288610.9461336,797748148.2588638,2558590045.19204,780509998.0017786,1784340600.5597696
2019-05-06 09:24:00,2896776126.7013397,803055273.3988394,2298859331.345105,745588520.8541683,1738254507.0308347
2019-05-06 09:30:00,2497402345.6919303,831729632.3945737,2093372259.5865657,635384188.4607321,1496977425.6217046
2019-05-06 09:36:00,3299743841.585243,788735537.5521747,1484046897.1016138,652715366.8757727,1690171532.8397672
2019-05-06 09:42:00,3117974142.9904647,770385029.8981906,1689007171.7784002,1030197642.9629077,1975262406.8455434
2019-05-06 09:48:00,3624648180.698951,782212922.7008017,1630019149.8987036,609106809.3478299,1474222729.0757618
2019-05-06 09:54:00,2991907455.8533683,957739488.3980814,2083272487.0677671,889588080.3968449,1281051011.2785046
